customer_id,month,mrr_usd,add_on_usd
C0423,2024-02,160.04,61.87
C0423,2024-03,126.31,28.13
C0423,2024-04,136.75,38.58
C0423,2024-05,120.28,22.1
C0423,2024-06,135.83,37.66
C0423,2024-07,128.45,30.27
C0423,2024-08,137.43,39.26
C0423,2024-09,143.45,45.28
C0423,2024-10,145.69,47.52
C0423,2024-11,155.73,57.56
C0424,2024-01,401.25,39.64
C0424,2024-02,382.97,21.18
C0424,2024-03,397.55,35.9
C0424,2024-04,392.23,30.54
C0424,2024-05,429.27,67.95
C0424,2024-06,391.21,29.5
C0424,2024-07,420.72,59.31
C0424,2024-08,415.7,54.24
C0424,2024-09,401.31,39.7
C0424,2024-10,383.86,22.07
C0424,2024-11,427.27,65.93
C0424,2024-12,385.7,23.94
C0424,2025-01,411.19,49.68
C0424,2025-02,397.38,35.73
C0424,2025-03,373.45,11.56
C0424,2025-04,362.0,0.0
C0424,2025-05,388.0,26.25
C0424,2025-06,376.34,14.48
C0424,2025-07,391.32,29.61
C0425,2024-06,479.63,385.35
C0425,2024-07,492.66,399.52
C0425,2024-08,481.55,387.44
C0425,2024-09,483.96,390.06
C0425,2024-10,467.1,371.73
C0425,2024-11,477.29,382.81
C0425,2024-12,461.56,365.72
C0425,2025-01,475.54,380.91
C0425,2025-02,477.98,383.56
C0426,2025-03,464.6,82.36
C0426,2025-04,495.07,115.13
C0426,2025-05,447.37,63.84
C0426,2025-06,482.95,102.09
C0426,2025-07,454.5,71.5
C0427,2024-01,131.31,39.36
C0427,2024-02,153.02,63.23
C0427,2024-03,136.35,44.9
C0427,2024-04,165.34,76.76
C0427,2024-05,134.02,42.35
C0427,2024-06,149.15,58.97
C0427,2024-07,153.31,63.54
C0427,2024-08,134.78,43.18
C0427,2024-09,123.22,30.48
C0427,2024-10,139.42,48.28
C0427,2024-11,135.03,43.45
C0427,2024-12,130.56,38.54
C0427,2025-01,148.84,58.63
C0427,2025-02,139.75,48.64
C0427,2025-03,140.97,49.98
C0428,2025-02,74.27,0.0
C0428,2025-03,77.21,3.15
C0428,2025-04,108.89,37.23
C0428,2025-05,101.84,29.64
C0428,2025-06,83.79,10.23
C0428,2025-07,76.22,2.1
C0429,2024-10,262.74,25.33
C0429,2024-11,245.95,6.25
C0429,2024-12,268.43,31.79
C0429,2025-01,255.58,17.19
C0429,2025-02,252.43,13.61
C0429,2025-03,265.35,28.3
C0429,2025-04,268.9,32.33
C0429,2025-05,259.01,21.09
C0429,2025-06,243.87,3.89
C0429,2025-07,244.16,4.22
C0430,2024-01,385.86,59.55
C0430,2024-02,376.57,49.46
C0430,2024-03,349.3,19.82
C0430,2024-04,367.01,39.06
C0430,2024-05,344.37,14.45
C0430,2024-06,366.88,38.92
C0431,2025-02,155.59,59.03
C0431,2025-03,182.98,88.48
C0431,2025-04,194.93,101.32
C0431,2025-05,164.84,68.97
C0431,2025-06,170.43,74.99
C0431,2025-07,160.86,64.69
C0432,2024-01,97.0,10.38
C0432,2024-02,119.2,32.58
C0432,2024-03,105.43,18.81
C0432,2024-04,111.11,24.49
C0432,2024-05,121.62,35.0
C0432,2024-06,97.67,11.05
C0432,2024-07,93.05,6.43
C0433,2024-12,106.6,16.63
C0433,2025-01,133.41,43.44
C0434,2025-01,2219.43,97.0
C0434,2025-02,2213.24,90.81
C0434,2025-03,2226.47,104.03
C0434,2025-04,2213.91,91.48
C0434,2025-05,2203.38,80.95
C0434,2025-06,2190.57,68.13
C0434,2025-07,2227.68,105.24
C0435,2024-09,81.91,16.13
C0435,2024-10,66.26,0.0
C0435,2024-11,90.08,24.55
C0435,2024-12,89.82,24.29
C0435,2025-01,90.6,25.1
C0435,2025-02,101.02,35.84
C0435,2025-03,66.26,0.0
C0435,2025-04,66.26,0.0
C0435,2025-05,72.47,6.4
C0435,2025-06,76.31,10.36
C0435,2025-07,83.17,17.44
C0436,2024-01,163.04,73.63
C0437,2024-02,110.62,39.62
C0437,2024-03,92.32,20.35
C0437,2024-04,79.93,7.32
C0437,2024-05,122.9,52.55
C0437,2024-06,72.98,0.0
C0437,2024-07,94.54,22.69
C0437,2024-08,75.65,2.81
C0437,2024-09,88.59,16.43
C0437,2024-10,108.79,37.69
C0437,2024-11,72.98,0.0
C0437,2024-12,88.3,16.13
C0437,2025-01,72.98,0.0
C0438,2024-01,922.65,379.48
C0438,2024-02,944.97,401.8
C0438,2024-03,929.64,386.47
C0438,2024-04,917.02,373.85
C0438,2024-05,946.61,403.45
C0438,2024-06,942.12,398.96
C0438,2024-07,953.1,409.94
C0438,2024-08,927.42,384.26
C0438,2024-09,928.54,385.37
C0438,2024-10,929.8,386.63
C0438,2024-11,951.57,408.4
C0438,2024-12,930.96,387.79
C0438,2025-01,922.77,379.6
C0438,2025-02,952.14,408.97
C0438,2025-03,930.27,387.11
C0438,2025-04,932.96,389.79
C0438,2025-05,934.59,391.43
C0438,2025-06,945.98,402.81
C0438,2025-07,938.29,395.12
C0439,2024-08,107.76,24.46
C0439,2024-09,109.85,26.7
C0439,2024-10,112.5,29.56
C0439,2024-11,101.51,17.73
C0439,2024-12,100.77,16.94
C0439,2025-01,119.41,36.98
C0439,2025-02,115.09,32.33
C0439,2025-03,124.38,42.33
C0439,2025-04,114.21,31.39
C0439,2025-05,107.04,23.68
C0439,2025-06,106.91,23.55
C0439,2025-07,116.21,33.55
C0440,2025-01,265.55,2.64
C0440,2025-02,277.35,15.74
C0440,2025-03,283.12,22.16
C0440,2025-04,297.41,38.04
C0440,2025-05,269.39,6.9
C0440,2025-06,297.58,38.23
C0440,2025-07,264.03,0.95
C0441,2024-02,119.43,55.68
C0441,2024-03,107.73,41.41
C0441,2024-04,111.3,45.77
C0441,2024-05,93.16,23.65
C0441,2024-06,104.21,37.12
C0441,2024-07,85.5,14.31
C0441,2024-08,104.71,37.73
C0441,2024-09,112.39,47.1
C0441,2024-10,95.0,25.89
C0441,2024-11,89.54,19.23
C0441,2024-12,83.51,11.87
C0441,2025-01,87.08,16.23
C0441,2025-02,106.69,40.14
C0441,2025-03,88.43,17.88
C0441,2025-04,81.55,9.49
C0441,2025-05,98.69,30.38
C0441,2025-06,76.58,3.42
C0441,2025-07,86.32,15.3
C0442,2024-01,384.21,18.55
C0442,2024-02,400.05,34.39
C0442,2024-03,368.29,2.63
C0442,2024-04,424.25,58.59
C0442,2024-05,396.77,31.11
C0442,2024-06,393.67,28.01
C0442,2024-07,412.74,47.08
C0442,2024-08,393.91,28.25
C0442,2024-09,420.94,55.28
C0442,2024-10,416.64,50.98
C0442,2024-11,397.78,32.12
C0442,2024-12,441.0,75.34
C0442,2025-01,408.72,43.06
C0442,2025-02,378.77,13.1
C0442,2025-03,408.49,42.83
C0442,2025-04,426.4,60.74
C0442,2025-05,380.4,14.74
C0442,2025-06,400.69,35.03
C0442,2025-07,383.25,17.59
C0443,2024-01,174.91,74.2
C0443,2024-02,146.45,44.86
C0443,2024-03,186.58,86.23
C0443,2024-04,162.61,61.52
C0443,2024-05,158.23,57.0
C0443,2024-06,185.29,84.9
C0443,2024-07,165.95,64.96
C0443,2024-08,183.57,83.13
C0443,2024-09,160.91,59.76
C0443,2024-10,172.1,71.3
C0443,2024-11,180.26,79.72
C0443,2024-12,147.89,46.34
C0443,2025-01,169.97,69.11
C0443,2025-02,173.01,72.24
C0443,2025-03,163.56,62.5
C0443,2025-04,144.31,42.65
C0443,2025-05,168.79,67.89
C0443,2025-06,136.21,34.3
C0443,2025-07,181.99,81.5
C0444,2025-03,480.2,87.64
C0444,2025-04,479.73,87.11
C0444,2025-05,496.85,106.13
C0444,2025-06,489.89,98.4
C0444,2025-07,499.3,108.86
C0445,2024-08,1663.69,87.67
C0445,2024-09,1659.11,81.72
C0445,2024-10,1647.94,67.22
C0445,2024-11,1659.31,81.98
C0445,2024-12,1653.42,74.33
C0445,2025-01,1670.53,96.56
C0445,2025-02,1658.73,81.24
C0445,2025-03,1664.77,89.08
C0445,2025-04,1676.63,104.49
C0445,2025-05,1649.2,68.86
C0445,2025-06,1626.72,39.67
C0445,2025-07,1643.16,61.01
C0446,2024-01,251.38,0.0
C0446,2024-02,274.51,25.14
C0447,2025-04,81.71,8.29
C0447,2025-05,95.07,22.21
C0447,2025-06,95.23,22.37
C0447,2025-07,94.06,21.16
C0448,2024-03,315.97,43.73
C0448,2024-04,277.92,0.0
C0448,2024-05,323.33,52.19
C0448,2024-06,315.82,43.56
C0448,2024-07,306.21,32.52
C0448,2024-08,304.46,30.51
C0448,2024-09,277.92,0.0
C0448,2024-10,309.02,35.74
C0448,2024-11,306.42,32.76
C0448,2024-12,297.41,22.4
C0448,2025-01,321.54,50.14
C0448,2025-02,298.53,23.69
C0448,2025-03,285.11,8.27
C0448,2025-04,284.24,7.26
C0448,2025-05,278.68,0.88
C0448,2025-06,299.01,24.24
C0448,2025-07,290.7,14.69
C0449,2024-01,178.3,76.78
C0450,2024-01,723.5,260.69
C0450,2024-02,685.9,220.7
C0450,2024-03,698.23,233.81
C0450,2024-04,685.59,220.37
C0450,2024-05,683.1,217.72
C0450,2024-06,730.84,268.51
C0450,2024-07,669.01,202.73
C0450,2024-08,713.14,249.67
C0450,2024-09,716.74,253.51
C0450,2024-10,688.31,223.26
C0450,2024-11,707.1,243.25
C0450,2024-12,700.03,235.73
C0450,2025-01,701.73,237.54
C0450,2025-02,693.69,228.99
C0450,2025-03,688.38,223.33
C0450,2025-04,725.9,263.25
C0450,2025-05,708.85,245.11
C0451,2024-01,1639.72,54.39
C0451,2024-02,1632.34,46.19
C0451,2024-03,1659.64,76.52
C0451,2024-04,1629.82,43.38
C0451,2024-05,1628.14,41.51
C0451,2024-06,1625.08,38.11
C0451,2024-07,1640.1,54.81
C0451,2024-08,1638.06,52.54
C0451,2024-09,1596.23,6.06
C0451,2024-10,1612.41,24.04
C0451,2024-11,1630.23,43.83
C0451,2024-12,1629.86,43.43
C0451,2025-01,1626.66,39.87
C0451,2025-02,1637.81,52.26
C0451,2025-03,1602.26,12.76
C0451,2025-04,1617.86,30.09
C0451,2025-05,1608.44,19.63
C0451,2025-06,1617.55,29.75
C0451,2025-07,1623.75,36.64
C0452,2024-01,317.37,38.17
C0452,2024-02,291.49,11.22
C0452,2024-03,305.88,26.2
C0452,2024-04,285.71,5.19
C0452,2024-05,318.38,39.23
C0452,2024-06,294.13,13.97
C0452,2024-07,291.84,11.58
C0452,2024-08,294.78,14.64
C0452,2024-09,292.35,12.11
C0453,2024-08,171.25,70.51
C0454,2024-01,254.03,153.57
C0454,2024-02,249.0,148.16
C0454,2024-03,227.31,124.84
C0454,2024-04,265.17,165.56
C0454,2024-05,223.88,121.16
C0454,2024-06,219.96,116.94
C0454,2024-07,233.24,131.22
C0455,2024-01,157.76,65.6
C0455,2024-02,184.5,94.99
C0455,2024-03,169.41,78.4
C0455,2024-04,172.87,82.2
C0455,2024-05,156.55,64.27
C0455,2024-06,159.33,67.33
C0456,2024-09,637.6,169.49
C0456,2024-10,667.19,199.99
C0456,2024-11,628.3,159.9
C0456,2024-12,645.36,177.49
C0456,2025-01,620.96,152.33
C0456,2025-02,643.55,175.62
C0456,2025-03,659.04,191.59
C0456,2025-04,683.41,216.71
C0456,2025-05,639.03,170.96
C0456,2025-06,648.67,180.9
C0457,2024-08,356.84,39.84
C0457,2024-09,350.25,32.35
C0457,2024-10,369.89,54.67
C0457,2024-11,350.6,32.75
C0457,2024-12,368.66,53.27
C0457,2025-01,337.7,18.09
C0457,2025-02,340.58,21.36
C0457,2025-03,340.56,21.34
C0457,2025-04,375.59,61.15
C0457,2025-05,383.17,69.76
C0458,2024-05,277.47,19.35
C0458,2024-06,301.78,46.66
C0458,2024-07,284.95,27.75
C0458,2024-08,267.35,7.98
C0458,2024-09,297.62,41.98
C0458,2024-10,289.06,32.36
C0458,2024-11,269.2,10.06
C0458,2024-12,260.25,0.0
C0458,2025-01,295.88,40.03
C0458,2025-02,276.2,17.92
C0458,2025-03,269.74,10.66
C0458,2025-04,284.08,26.77
C0459,2024-12,256.54,180.31
C0459,2025-01,250.33,173.0
C0459,2025-02,246.43,168.41
C0459,2025-03,243.34,164.77
C0459,2025-04,221.17,138.69
C0459,2025-05,239.73,160.53
C0459,2025-06,247.98,170.23
C0459,2025-07,250.26,172.92
C0460,2025-02,520.51,94.72
C0460,2025-03,512.82,86.95
C0460,2025-04,532.43,106.76
C0460,2025-05,486.65,60.52
C0460,2025-06,501.76,75.77
C0461,2024-03,93.98,0.0
C0461,2024-04,144.58,50.6
C0461,2024-05,129.26,35.28
C0461,2024-06,98.95,4.97
C0462,2024-02,459.41,59.7
C0462,2024-03,420.1,20.38
C0462,2024-04,467.76,68.05
C0462,2024-05,449.89,50.17
C0462,2024-06,474.72,75.0
C0462,2024-07,446.93,47.21
C0462,2024-08,446.68,46.97
C0462,2024-09,450.43,50.72
C0462,2024-10,463.1,63.38
C0462,2024-11,459.6,59.89
C0462,2024-12,447.89,48.18
C0462,2025-01,473.95,74.23
C0462,2025-02,423.13,23.41
C0462,2025-03,435.45,35.74
C0462,2025-04,445.13,45.41
C0462,2025-05,433.36,33.65
C0462,2025-06,453.25,53.54
C0462,2025-07,427.18,27.46
C0463,2024-05,307.64,192.73
C0463,2024-06,286.4,170.82
C0463,2024-07,302.96,187.9
C0464,2024-01,468.09,60.95
C0464,2024-02,449.41,42.08
C0464,2024-03,443.17,35.77
C0464,2024-04,490.84,83.93
C0464,2024-05,484.51,77.53
C0465,2024-11,147.62,47.69
C0465,2024-12,144.21,44.28
C0465,2025-01,154.14,54.21
C0465,2025-02,158.34,58.41
C0465,2025-03,146.64,46.72
C0465,2025-04,147.02,47.09
C0465,2025-05,160.14,60.22
C0465,2025-06,145.24,45.31
C0465,2025-07,163.31,63.38
C0466,2024-01,362.49,12.64
C0466,2024-02,354.42,4.49
C0466,2024-03,386.85,37.25
C0466,2024-04,395.82,46.31
C0466,2024-05,408.04,58.65
C0466,2024-06,410.06,60.69
C0466,2024-07,407.13,57.73
C0466,2024-08,357.18,7.28
C0466,2024-09,382.04,32.39
C0466,2024-10,389.4,39.82
C0466,2024-11,382.24,32.59
C0466,2024-12,361.69,11.84
C0466,2025-01,417.43,68.14
C0466,2025-02,362.49,12.65
C0466,2025-03,349.97,0.0
C0466,2025-04,380.54,30.88
C0466,2025-05,379.3,29.62
C0466,2025-06,386.43,36.82
C0467,2024-01,104.3,14.34
C0467,2024-02,109.06,19.1
C0467,2024-03,119.75,29.78
C0467,2024-04,92.24,2.28
C0467,2024-05,132.78,42.81
C0467,2024-06,121.51,31.55
C0468,2024-01,397.89,48.8
C0468,2024-02,391.93,42.59
C0468,2024-03,414.48,66.09
C0468,2024-04,391.92,42.59
C0468,2024-05,383.59,33.91
C0468,2024-06,378.1,28.19
C0468,2024-07,373.42,23.32
C0468,2024-08,395.3,46.11
C0468,2024-09,392.07,42.75
C0468,2024-10,355.79,4.96
C0468,2024-11,364.74,14.27
C0468,2024-12,383.81,34.15
C0468,2025-01,376.37,26.39
C0468,2025-02,361.9,11.32
C0468,2025-03,374.79,24.75
C0468,2025-04,398.3,49.23
C0468,2025-05,373.37,23.27
C0468,2025-06,388.1,38.61
C0468,2025-07,359.73,9.06
C0469,2025-03,266.21,181.75
C0469,2025-04,262.75,177.77
C0469,2025-05,276.25,193.29
C0469,2025-06,292.6,212.09
C0469,2025-07,283.69,201.84
C0470,2024-08,604.02,140.6
C0470,2024-09,591.65,128.23
C0470,2024-10,586.53,123.11
C0470,2024-11,583.74,120.32
C0470,2024-12,556.56,93.15
C0470,2025-01,595.31,131.9
C0470,2025-02,591.18,127.76
C0471,2025-01,567.39,146.68
C0471,2025-02,553.48,131.72
C0471,2025-03,559.58,138.28
C0471,2025-04,536.16,113.1
C0471,2025-05,519.29,94.96
C0471,2025-06,582.43,162.85
C0471,2025-07,527.41,103.69
C0472,2024-04,322.3,35.58
C0472,2024-05,299.2,11.01
C0472,2024-06,305.55,17.76
C0472,2024-07,300.56,12.45
C0472,2024-08,318.07,31.08
C0472,2024-09,288.86,0.0
C0472,2024-10,303.78,15.88
C0472,2024-11,332.06,45.96
C0472,2024-12,302.22,14.22
C0472,2025-01,312.93,25.6
C0473,2024-10,149.59,48.99
C0473,2024-11,155.65,55.18
C0473,2024-12,162.19,61.85
C0473,2025-01,167.77,67.54
C0473,2025-02,142.13,41.38
C0473,2025-03,153.33,52.81
C0473,2025-04,180.22,80.25
C0473,2025-05,168.54,68.33
C0473,2025-06,132.85,31.92
C0474,2024-01,168.84,75.32
C0474,2024-02,149.91,55.17
C0474,2024-03,141.62,46.36
C0474,2024-04,168.5,74.95
C0474,2024-05,153.57,59.07
C0474,2024-06,142.81,47.62
C0474,2024-07,142.89,47.71
C0474,2024-08,142.64,47.44
C0474,2024-09,170.69,77.28
C0474,2024-10,146.55,51.61
C0475,2024-05,426.87,83.7
C0475,2024-06,424.0,80.28
C0475,2024-07,412.62,66.73
C0475,2024-08,425.14,81.64
C0475,2024-09,429.76,87.13
C0475,2024-10,424.31,80.64
C0475,2024-11,425.04,81.51
C0475,2024-12,433.61,91.71
C0475,2025-01,420.43,76.03
C0475,2025-02,432.34,90.21
C0475,2025-03,415.18,69.77
C0475,2025-04,424.51,80.88
C0475,2025-05,437.13,95.91
C0475,2025-06,424.5,80.87
C0476,2024-02,437.36,80.9
C0476,2024-03,389.67,28.49
C0476,2024-04,410.21,51.06
C0476,2024-05,417.05,58.58
C0476,2024-06,427.38,69.93
C0476,2024-07,397.28,36.85
C0476,2024-08,392.31,31.4
C0476,2024-09,434.96,78.26
C0476,2024-10,425.92,68.33
C0476,2024-11,410.59,51.48
C0476,2024-12,384.61,22.94
C0476,2025-01,384.65,22.98
C0476,2025-02,413.22,54.37
C0476,2025-03,417.63,59.22
C0476,2025-04,406.52,47.01
C0476,2025-05,444.43,88.67
C0476,2025-06,406.33,46.8
C0476,2025-07,413.67,54.87
C0477,2024-10,685.04,206.05
C0477,2024-11,683.63,204.62
C0477,2024-12,660.31,180.82
C0477,2025-01,665.73,186.35
C0477,2025-02,685.11,206.13
C0477,2025-03,664.41,185.0
C0477,2025-04,681.29,202.23
C0477,2025-05,643.27,163.43
C0477,2025-06,697.22,218.49
C0477,2025-07,638.54,158.6
C0478,2024-01,382.71,58.01
C0478,2024-02,328.76,0.0
C0478,2024-03,353.92,27.05
C0478,2024-04,354.2,27.36
C0478,2024-05,337.91,9.83
C0478,2024-06,374.81,49.51
C0478,2024-07,362.31,36.07
C0478,2024-08,360.19,33.8
C0479,2024-09,1429.54,65.21
C0479,2024-10,1402.34,30.34
C0479,2024-11,1396.24,22.53
C0479,2024-12,1409.91,40.05
C0479,2025-01,1427.43,62.51
C0479,2025-02,1440.36,79.09
C0480,2025-03,72.21,0.0
C0480,2025-04,72.31,0.1
C0480,2025-05,87.66,16.44
C0480,2025-06,85.61,14.25
C0480,2025-07,104.77,34.63
C0481,2025-04,389.29,39.71
C0481,2025-05,392.94,43.41
C0481,2025-06,402.73,53.3
C0481,2025-07,398.91,49.43
C0482,2025-04,455.16,69.69
C0482,2025-05,463.9,79.1
C0482,2025-06,466.69,82.09
C0482,2025-07,472.63,88.48
C0483,2024-06,154.71,50.41
C0483,2024-07,161.94,57.64
C0483,2024-08,196.58,92.28
C0483,2024-09,176.49,72.18
C0483,2024-10,167.48,63.17
C0483,2024-11,164.5,60.2
C0483,2024-12,155.28,50.98
C0483,2025-01,149.64,45.34
C0483,2025-02,151.72,47.42
C0483,2025-03,152.73,48.43
C0483,2025-04,157.94,53.64
C0483,2025-05,148.73,44.43
C0483,2025-06,175.24,70.94
C0483,2025-07,195.89,91.59
C0484,2024-11,347.31,38.19
C0484,2024-12,382.56,79.17
C0484,2025-01,361.52,54.72
C0484,2025-02,370.32,64.95
C0484,2025-03,367.22,61.34
C0484,2025-04,357.45,49.98
C0484,2025-05,330.2,18.29
C0484,2025-06,357.97,50.59
C0484,2025-07,335.19,24.09
C0485,2025-04,234.94,1.83
C0485,2025-05,239.44,7.76
C0485,2025-06,254.36,27.39
C0485,2025-07,256.06,29.63
C0486,2024-07,1934.19,100.29
C0486,2024-08,1910.88,74.1
C0486,2024-09,1930.97,96.67
C0486,2024-10,1901.51,63.57
C0486,2024-11,1956.47,125.32
C0486,2024-12,1910.64,73.83
C0486,2025-01,1904.25,66.64
C0486,2025-02,1916.34,80.23
C0486,2025-03,1913.21,76.71
C0486,2025-04,1935.39,101.63
C0487,2025-02,110.48,43.26
C0487,2025-03,96.09,27.62
C0487,2025-04,79.51,9.6
C0487,2025-05,78.65,8.67
C0487,2025-06,72.43,1.9
C0487,2025-07,95.42,26.89
C0488,2024-02,105.12,29.36
C0488,2024-03,100.06,24.25
C0488,2024-04,76.06,0.0
C0488,2024-05,83.38,7.4
C0488,2024-06,83.57,7.59
C0488,2024-07,86.8,10.85
C0488,2024-08,98.61,22.78
C0488,2024-09,105.79,30.04
C0488,2024-10,89.77,13.86
C0488,2024-11,102.57,26.78
C0488,2024-12,76.06,0.0
C0488,2025-01,100.21,24.39
C0488,2025-02,78.51,2.48
C0488,2025-03,78.88,2.85
C0488,2025-04,76.31,0.26
C0488,2025-05,96.51,20.66
C0488,2025-06,93.67,17.79
C0488,2025-07,94.95,19.09
C0489,2024-12,276.24,23.79
C0489,2025-01,260.42,6.78
C0489,2025-02,257.24,3.36
C0489,2025-03,254.11,0.0
C0489,2025-04,256.4,2.45
C0489,2025-05,254.11,0.0
C0489,2025-06,272.28,19.54
C0489,2025-07,264.75,11.43
C0490,2024-07,323.85,19.83
C0490,2024-08,334.98,31.06
C0490,2024-09,313.75,9.63
C0490,2024-10,318.86,14.78
C0490,2024-11,355.25,51.55
C0490,2024-12,350.29,46.53
C0490,2025-01,366.45,62.85
C0490,2025-02,322.13,18.09
C0490,2025-03,304.22,0.0
C0490,2025-04,310.11,5.94
C0490,2025-05,345.55,41.74
C0490,2025-06,333.03,29.1
C0490,2025-07,318.83,14.75
C0491,2024-01,69.48,0.0
C0491,2024-02,75.79,7.25
C0491,2024-03,86.34,19.37
C0491,2024-04,91.53,25.35
C0491,2024-05,73.15,4.22
C0491,2024-06,83.53,16.15
C0491,2024-07,83.46,16.07
C0491,2024-08,76.91,8.54
C0491,2024-09,69.48,0.0
C0491,2024-10,101.54,36.85
C0491,2024-11,87.66,20.9
C0491,2024-12,73.9,5.08
C0491,2025-01,80.1,12.21
C0491,2025-02,73.04,4.1
C0492,2024-01,91.42,0.0
C0492,2024-02,126.98,35.57
C0492,2024-03,133.42,42.0
C0493,2024-12,104.72,16.54
C0493,2025-01,139.22,52.11
C0493,2025-02,103.41,15.2
C0493,2025-03,123.82,36.24
C0493,2025-04,107.42,19.32
C0493,2025-05,95.93,7.48
C0493,2025-06,125.85,38.33
C0493,2025-07,107.83,19.75
C0494,2024-03,301.81,200.88
C0494,2024-04,284.86,182.65
C0494,2024-05,287.67,185.68
C0494,2024-06,290.66,188.89
C0494,2024-07,304.08,203.32
C0495,2024-07,94.77,5.97
C0495,2024-08,136.47,49.41
C0495,2024-09,110.72,22.58
C0495,2024-10,89.04,0.0
C0496,2024-01,168.91,78.93
C0496,2024-02,160.52,69.7
C0496,2024-03,158.82,67.84
C0496,2024-04,155.49,64.18
C0496,2024-05,142.48,49.89
C0496,2024-06,143.58,51.09
C0496,2024-07,151.39,59.68
C0497,2025-01,323.79,33.53
C0497,2025-02,304.48,13.21
C0497,2025-03,311.04,20.11
C0498,2024-03,143.22,60.01
C0498,2024-04,99.12,15.47
C0498,2024-05,100.94,17.3
C0498,2024-06,83.81,0.0
C0498,2024-07,104.94,21.34
C0498,2024-08,96.56,12.88
C0498,2024-09,130.53,47.19
C0498,2024-10,108.52,24.96
C0498,2024-11,100.96,17.32
C0498,2024-12,100.96,17.32
C0498,2025-01,101.15,17.51
C0498,2025-02,101.62,17.99
C0499,2024-02,158.11,64.83
C0499,2024-03,115.22,20.61
C0499,2024-04,129.13,34.95
C0499,2024-05,151.75,58.27
C0499,2024-06,126.99,32.75
C0500,2024-10,78.46,5.77
C0500,2024-11,85.77,13.46
C0500,2024-12,96.67,24.94
C0500,2025-01,107.78,36.63
C0500,2025-02,83.9,11.49
C0500,2025-03,93.42,21.51
C0500,2025-04,108.96,37.87
C0500,2025-05,78.04,5.32
C0500,2025-06,81.31,8.76
C0500,2025-07,100.14,28.58
C0501,2024-01,390.63,28.92
C0501,2024-02,382.56,20.76
C0501,2024-03,413.33,51.84
C0501,2024-04,388.53,26.8
C0501,2024-05,406.71,45.16
C0501,2024-06,381.58,19.77
C0501,2024-07,379.23,17.4
C0501,2024-08,365.5,3.53
C0501,2024-09,387.0,25.24
C0501,2024-10,402.95,41.36
C0501,2024-11,362.0,0.0
C0501,2024-12,421.4,59.99
C0501,2025-01,377.25,15.4
C0501,2025-02,379.19,17.36
C0501,2025-03,410.95,49.45
C0501,2025-04,392.53,30.84
C0501,2025-05,362.0,0.0
C0501,2025-06,386.52,24.77
C0501,2025-07,375.81,13.94
C0502,2024-01,155.67,51.37
C0502,2024-02,145.42,41.12
C0502,2024-03,150.43,46.13
C0502,2024-04,145.35,41.05
C0502,2024-05,167.71,63.4
C0502,2024-06,161.23,56.93
C0502,2024-07,157.37,53.07
C0502,2024-08,142.81,38.51
C0502,2024-09,163.51,59.21
C0502,2024-10,168.63,64.33
C0502,2024-11,181.64,77.34
C0502,2024-12,176.98,72.68
C0502,2025-01,157.03,52.73
C0502,2025-02,178.79,74.49
C0503,2025-01,174.09,71.55
C0503,2025-02,157.63,54.92
C0503,2025-03,150.78,48.0
C0503,2025-04,187.24,84.83
C0503,2025-05,152.68,49.92
C0503,2025-06,169.48,66.89
C0503,2025-07,140.61,37.73
C0504,2025-01,103.08,41.66
C0504,2025-02,74.35,8.64
C0504,2025-03,80.22,15.38
C0504,2025-04,66.84,0.0
C0504,2025-05,81.47,16.82
C0504,2025-06,71.47,5.32
C0504,2025-07,66.84,0.0
C0505,2024-07,387.42,43.7
C0505,2024-08,375.18,30.95
C0505,2024-09,369.17,24.7
C0505,2024-10,400.35,57.17
C0505,2024-11,408.3,65.45
C0505,2024-12,373.42,29.12
C0505,2025-01,382.41,38.48
C0505,2025-02,379.2,35.14
C0505,2025-03,397.13,53.81
C0505,2025-04,370.66,26.25
C0505,2025-05,401.08,57.93
C0505,2025-06,373.78,29.5
C0505,2025-07,374.34,30.07
C0506,2024-01,195.91,85.72
C0507,2025-02,294.21,17.28
C0507,2025-03,279.41,1.69
C0507,2025-04,309.93,33.82
C0507,2025-05,281.38,3.78
C0507,2025-06,294.87,17.97
C0507,2025-07,284.4,6.95
C0508,2024-01,139.43,37.92
C0508,2024-02,152.57,51.06
C0508,2024-03,172.83,71.31
C0508,2024-04,143.17,41.65
C0508,2024-05,158.16,56.64
C0508,2024-06,158.4,56.88
C0508,2024-07,148.44,46.92
C0508,2024-08,143.11,41.6
C0508,2024-09,175.31,73.79
C0508,2024-10,151.66,50.14
C0508,2024-11,160.06,58.54
C0508,2024-12,148.4,46.88
C0508,2025-01,157.31,55.8
C0508,2025-02,148.58,47.06
C0508,2025-03,142.72,41.2
C0508,2025-04,124.24,22.72
C0508,2025-05,152.5,50.99
C0508,2025-06,142.96,41.44
C0508,2025-07,154.36,52.84
C0509,2024-10,161.49,59.25
C0509,2024-11,160.07,57.79
C0509,2024-12,117.58,13.98
C0509,2025-01,170.88,68.93
C0509,2025-02,188.03,86.61
C0509,2025-03,170.63,68.68
C0509,2025-04,186.86,85.41
C0509,2025-05,136.49,33.48
C0509,2025-06,167.81,65.76
C0509,2025-07,191.16,89.84
C0510,2025-02,851.83,385.5
C0510,2025-03,830.04,361.83
C0510,2025-04,843.84,376.82
C0510,2025-05,830.86,362.71
C0510,2025-06,843.09,376.01
C0510,2025-07,840.38,373.06
